Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD),Distance_from_Tehran_km
40,1,False,True,False,Pirouzi,870000000.0,29000.0,6.17
92,2,True,True,True,West Ferdows Boulevard,2970000000.0,99000.0,
86,2,True,True,True,Central Janatabad,3330000000.0,111000.0,10.89
51,2,True,True,False,Shahran,1850000000.0,61666.67,12.96
70,1,False,False,False,Baghestan,560000000.0,18666.67,23.79
85,2,True,True,True,Shahrake Qods,1062000000.0,35400.0,
51,1,False,True,False,Ostad Moein,900000000.0,30000.0,4.29
131,2,True,True,True,Ray,3400000000.0,113333.33,10.87
48,1,False,True,False,Komeil,820000000.0,27333.33,2.01
84,2,True,True,False,Andisheh,773000000.0,25766.67,32.57
95,2,True,True,True,Hashemi,2350000000.0,78333.33,2.73
74,2,True,True,True,Eskandari,2960000000.0,98666.67,0.7
68,2,True,True,True,East Ferdows Boulevard,2500000000.0,83333.33,
240,4,True,True,True,Persian Gulf Martyrs Lake,4800000000.0,160000.0,17.0
" 3,600 ",2,False,False,False,Shahryar,9720000000.0,324000.0,12.61
44,1,False,True,False,Qasr-od-Dasht,770000000.0,25666.67,
82,2,True,True,True,Shahran,2850000000.0,95000.0,12.96
44,1,True,True,False,Salsabil,1050000000.0,35000.0,1.56
42,1,False,True,False,Pirouzi,960000000.0,32000.0,6.17
63,1,True,True,True,Aqdasieh,4000000000.0,133333.33,
110,2,False,True,True,Salehabad,750000000.0,25000.0,27.14
235,3,True,True,True,Niavaran,31000000000.0,1033333.33,15.91
500,2,True,True,False,Absard,3100000000.0,103333.33,
57,1,True,True,False,Feiz Garden,1930000000.0,64333.33,
170,3,True,True,True,Pakdasht,1280000000.0,42666.67,35.41
115,2,True,True,False,Golestan,2050000000.0,68333.33,26.77
68,2,True,True,True,Southern Program Organization,2700000000.0,90000.0,
62,1,False,True,True,Baghestan,620000000.0,20666.67,23.79
56,1,True,True,True,Shahr-e-Ziba,2200000000.0,73333.33,10.63
75,2,True,True,True,Shahran,3110000000.0,103666.67,12.96
95,2,True,True,True,Pasdaran,5850000000.0,195000.0,11.73
144,3,True,True,True,Zafar,10368000000.0,345600.0,9.04
50,1,False,False,True,Qarchak,380000000.0,12666.67,31.93
78,2,True,True,False,Sattarkhan,2100000000.0,70000.0,4.81
95,2,True,False,True,Ray,2050000000.0,68333.33,10.87
90,2,True,True,True,Ray,1800000000.0,60000.0,10.87
95,2,True,True,True,Punak,4200000000.0,140000.0,9.76
350,4,True,True,True,Niavaran,72000000000.0,2400000.0,15.91
71,2,True,True,True,West Ferdows Boulevard,2330000000.0,77666.67,
80,1,False,False,False,Pishva,380000000.0,12666.67,51.78
44,1,True,False,True,Ostad Moein,1000000000.0,33333.33,4.29
46,1,True,True,True,Jeyhoon,1150000000.0,38333.33,243.31
78,2,True,True,False,Sattarkhan,2010000000.0,67000.0,4.81
67,2,False,True,False,Karoon,1070000000.0,35666.67,3.62
49,1,True,True,False,Andisheh,110000000.0,3666.67,32.57
105,2,True,True,True,Andisheh,1200000000.0,40000.0,32.57
72,2,False,True,True,Beryanak,1290000000.0,43000.0,1.9
65,2,False,True,True,Salsabil,1220000000.0,40666.67,1.56
80,2,True,True,True,West Pars,2160000000.0,72000.0,
66,2,False,True,False,Jeyhoon,1187000000.0,39566.67,243.31
58,2,False,True,False,Jeyhoon,1210000000.0,40333.33,243.31
67,2,False,True,False,Salsabil,1215000000.0,40500.0,1.56
89,2,True,True,False,Andisheh,1068000000.0,35600.0,32.57
75,2,True,True,True,Beryanak,1450000000.0,48333.33,1.9
85,2,False,True,True,Si Metri Ji,1440000000.0,48000.0,
94,2,True,True,True,Central Janatabad,4300000000.0,143333.33,10.89
67,2,True,True,False,Jeyhoon,1440000000.0,48000.0,243.31
60,1,False,True,True,Shahrake Qods,920000000.0,30666.67,
67,1,True,False,True,Beryanak,1415000000.0,47166.67,1.9
65,2,False,False,True,Beryanak,1310000000.0,43666.67,1.9
72,2,False,True,True,Beryanak,1300000000.0,43333.33,1.9
62,2,True,True,True,Salsabil,1350000000.0,45000.0,1.56
37,1,False,True,True,Ostad Moein,999000000.0,33300.0,4.29
105,3,True,True,True,Shahr-e-Ziba,3550000000.0,118333.33,10.63
78,2,False,False,True,Parand,417000000.0,13900.0,46.42
53,1,False,True,False,Baghestan,450000000.0,15000.0,23.79
80,2,False,True,True,Shahr-e-Ziba,2450000000.0,81666.67,10.63
88,2,True,True,True,Persian Gulf Martyrs Lake,2850000000.0,95000.0,17.0
39,1,False,True,False,Andisheh,370000000.0,12333.33,32.57
128,2,True,True,True,Jordan,6144000000.0,204800.0,10.49
87,2,True,True,True,Shahrake Shahid Bagheri,2450000000.0,81666.67,
48,1,False,True,False,Beryanak,830000000.0,27666.67,1.9
86,2,True,True,True,Pardis,500000000.0,16666.67,39.02
86,2,True,True,True,Pardis,600000000.0,20000.0,39.02
75,2,True,True,True,Punak,2300000000.0,76666.67,9.76
110,3,True,True,True,Jordan,6160000000.0,205333.33,10.49
172,3,True,True,True,Heravi,9300000000.0,310000.0,12.21
147,3,True,True,True,Yousef Abad,11600000000.0,386666.67,5.24
70,1,True,True,False,Enghelab,1540000000.0,51333.33,9.94
235,3,True,True,True,Niavaran,28500000000.0,950000.0,15.91
115,2,True,True,True,Heravi,6000000000.0,200000.0,12.21
114,2,True,True,True,Pakdasht,1090000000.0,36333.33,35.41
40,1,True,True,False,Pirouzi,1380000000.0,46000.0,6.17
125,3,True,True,True,Yousef Abad,8450000000.0,281666.67,5.24
90,2,True,True,True,Golestan,1315000000.0,43833.33,26.77
78,2,False,True,True,Gisha,1794000000.0,59800.0,5.4
47,1,False,True,False,Ostad Moein,1050000000.0,35000.0,4.29
114,3,True,True,True,Yousef Abad,4900000000.0,163333.33,5.24
65,1,True,True,True,Southern Janatabad,2500000000.0,83333.33,
50,1,False,True,False,Baghestan,410000000.0,13666.67,23.79
125,2,True,True,True,Islamshahr Elahieh,1750000000.0,58333.33,
41,1,False,False,False,Salsabil,815000000.0,27166.67,1.56
136,3,True,True,True,Yousef Abad,8200000000.0,273333.33,5.24
40,1,False,True,False,Jeyhoon,800000000.0,26666.67,243.31
60,2,False,True,False,Si Metri Ji,650000000.0,21666.67,
75,2,True,True,True,Pirouzi,1750000000.0,58333.33,6.17
120,3,True,True,True,Yousef Abad,8000000000.0,266666.67,5.24
165,3,True,True,True,Pakdasht,1000000000.0,33333.33,35.41
110,2,False,True,False,Pakdasht,640000000.0,21333.33,35.41
116,2,True,True,True,Shahran,4640000000.0,154666.67,12.96
115,2,True,True,True,Shahran,4500000000.0,150000.0,12.96
77,2,False,True,True,Pakdasht,460000000.0,15333.33,35.41
120,3,True,True,True,Yousef Abad,7000000000.0,233333.33,5.24
100,2,False,True,True,Pakdasht,660000000.0,22000.0,35.41
130,3,True,True,True,Yousef Abad,6000000000.0,200000.0,5.24
60,1,True,True,True,Islamshahr,1200000000.0,40000.0,
75,2,False,True,True,Parand,385000000.0,12833.33,46.42
128,3,True,True,False,Niavaran,8500000000.0,283333.33,15.91
150,2,True,True,True,Zaferanieh,15000000000.0,500000.0,13.38
135,3,True,True,True,Yousef Abad,10000000000.0,333333.33,5.24
60,1,True,True,True,Zafar,1200000000.0,40000.0,9.04
41,1,False,False,False,Elahieh,815000000.0,27166.67,11.66
113,2,True,True,True,Niavaran,9000000000.0,300000.0,15.91
52,1,False,True,True,Andisheh,665000000.0,22166.67,32.57
100,2,True,True,True,Aqdasieh,7000000000.0,233333.33,
66,2,True,True,False,Punak,2650000000.0,88333.33,9.76
200,3,True,True,True,Niavaran,29000000000.0,966666.67,15.91
170,3,True,True,True,Niavaran,22100000000.0,736666.67,15.91
100,2,True,True,True,Gheitarieh,8300000000.0,276666.67,
90,1,True,True,True,Kamranieh,10000000000.0,333333.33,14.23
200,3,True,True,True,Niavaran,14000000000.0,466666.67,15.91
51,1,True,False,True,Ray - Montazeri,1250000000.0,41666.67,
70,2,True,True,False,Punak,2680000000.0,89333.33,9.76
73,2,True,True,False,West Ferdows Boulevard,2200000000.0,73333.33,
245,2,False,False,False,Islamshahr,7800000000.0,260000.0,
87,2,True,True,True,Darabad,5850000000.0,195000.0,21.5
120,2,True,True,True,Velenjak,9000000000.0,300000.0,13.08
171,3,True,True,True,Elahieh,12825000000.0,427500.0,11.66
66,2,True,True,False,Punak,2460000000.0,82000.0,9.76
77,2,True,True,True,Aqdasieh,5200000000.0,173333.33,
40,1,True,True,False,Narmak,1250000000.0,41666.67,11.66
105,2,True,True,True,Shahr-e-Ziba,2800000000.0,93333.33,10.63
50,1,True,True,True,Ozgol,3000000000.0,100000.0,15.46
94,2,True,True,False,Amirabad,3400000000.0,113333.33,
65,2,True,True,False,West Ferdows Boulevard,2150000000.0,71666.67,
57,1,True,True,False,Valiasr,750000000.0,25000.0,3.02
79,2,True,True,True,Parand,410000000.0,13666.67,46.42
60,2,False,True,False,Jeyhoon,650000000.0,21666.67,243.31
68,2,True,True,True,West Ferdows Boulevard,2300000000.0,76666.67,
86,2,True,True,False,Firoozkooh Kuhsar,750000000.0,25000.0,
80,2,True,True,True,West Ferdows Boulevard,2700000000.0,90000.0,
68,2,True,True,False,West Ferdows Boulevard,2300000000.0,76666.67,
43,1,True,True,False,Narmak,1330000000.0,44333.33,11.66
55,1,True,True,True,West Ferdows Boulevard,1900000000.0,63333.33,
77,2,True,True,True,Northern Janatabad,2680000000.0,89333.33,9.72
58,1,False,False,False,Parand,315000000.0,10500.0,46.42
62,1,True,False,True,Ostad Moein,1440000000.0,48000.0,4.29
65,2,True,True,False,West Ferdows Boulevard,2200000000.0,73333.33,
60,1,True,True,True,Salsabil,1530000000.0,51000.0,1.56
35,1,False,True,False,Salsabil,660000000.0,22000.0,1.56
54,1,False,True,False,Azarbaijan,1100000000.0,36666.67,612.68
70,2,True,True,True,Southern Program Organization,2250000000.0,75000.0,
122,3,True,True,True,Ghoba,6700000000.0,223333.33,10.05
54,1,False,True,False,Salsabil,901000000.0,30033.33,1.56
80,2,True,True,True,Shahryar,850000000.0,28333.33,12.61
71,2,True,True,True,Salsabil,1750000000.0,58333.33,1.56
220,4,True,True,False,Shahryar,7500000000.0,250000.0,12.61
61,1,False,True,False,Qasr-od-Dasht,838000000.0,27933.33,
49,1,False,True,False,Hashemi,1078000000.0,35933.33,2.73
55,2,True,True,True,Salsabil,1349550000.0,44985.0,1.56
41,1,False,True,False,Hashemi,840000000.0,28000.0,2.73
64,2,True,True,False,Salsabil,1100000000.0,36666.67,1.56
240,4,True,True,False,Andisheh,4300000000.0,143333.33,32.57
32,1,False,True,False,Hashemi,610000000.0,20333.33,2.73
52,1,False,True,False,Hashemi,960000000.0,32000.0,2.73
50,1,False,True,False,Salsabil,640000000.0,21333.33,1.56
32,1,False,True,True,Eskandari,940000000.0,31333.33,0.7
40,1,True,True,True,Azarbaijan,1150000000.0,38333.33,612.68
73,1,False,True,True,Komeil,1460000000.0,48666.67,2.01
50,1,True,True,False,Andisheh,755000000.0,25166.67,32.57
45,1,False,True,False,Jeyhoon,745000000.0,24833.33,243.31
65,2,True,True,False,Qasr-od-Dasht,1280000000.0,42666.67,
51,1,True,True,True,Salsabil,1150000000.0,38333.33,1.56
300,3,True,True,False,Golestan,24000000000.0,800000.0,26.77
100,2,True,True,False,Pardis,2700000000.0,90000.0,39.02
55,2,True,True,True,Azarbaijan,1000000000.0,33333.33,612.68
200,2,False,False,False,Kahrizak,2650000000.0,88333.33,19.23
38,1,True,True,True,Karoon,1140000000.0,38000.0,3.62
140,3,True,True,True,Farmanieh,9300000000.0,310000.0,14.0
58,1,True,True,False,Central Janatabad,2000000000.0,66666.67,10.89
67,2,False,True,True,Jeyhoon,1200000000.0,40000.0,243.31
57,1,True,True,False,Salsabil,870000000.0,29000.0,1.56
53,2,True,True,False,Jeyhoon,1100000000.0,36666.67,243.31
95,2,True,True,True,Niavaran,8900000000.0,296666.67,15.91
128,3,True,True,True,Pirouzi,4350000000.0,145000.0,6.17
62,2,False,False,True,Parand,350000000.0,11666.67,46.42
60,1,False,True,False,Salsabil,1130000000.0,37666.67,1.56
52,1,True,True,False,Salsabil,1100000000.0,36666.67,1.56
52,1,False,True,False,Jeyhoon,1150100000.0,38336.67,243.31
45,1,False,True,True,Karoon,965000000.0,32166.67,3.62
60,1,True,True,True,Ekhtiarieh,3000000000.0,100000.0,12.6
83,2,False,True,True,Valiasr,1700000000.0,56666.67,3.02
211,3,True,True,True,Marzdaran,15800000000.0,526666.67,7.09
65,2,True,True,False,Karoon,1430000000.0,47666.67,3.62
115,2,False,True,False,Ostad Moein,1300000000.0,43333.33,4.29
70,2,True,True,False,Central Janatabad,2100000000.0,70000.0,10.89
51,1,False,True,False,Salsabil,870000000.0,29000.0,1.56
100,2,True,True,True,Niavaran,7500000000.0,250000.0,15.91
115,2,True,True,True,Zaferanieh,10200000000.0,340000.0,13.38
160,3,True,True,True,Niavaran,17500000000.0,583333.33,15.91
107,2,True,True,True,Hekmat,6500000000.0,216666.67,13.37
82,2,True,False,True,Parand,500000000.0,16666.67,46.42
135,2,True,True,True,Zaferanieh,18000000000.0,600000.0,13.38
198,3,True,True,True,Ekhtiarieh,18000000000.0,600000.0,12.6
85,2,True,True,True,Andisheh,1100000000.0,36666.67,32.57
92,2,True,True,True,Shams Abad,3250000000.0,108333.33,10.3
115,2,True,True,True,Zaferanieh,18000000000.0,600000.0,13.38
137,3,True,True,True,ShahrAra,7200000000.0,240000.0,3.4
65,1,True,True,True,East Ferdows Boulevard,2170000000.0,72333.33,
175,3,True,True,True,Farmanieh,22000000000.0,733333.33,14.0
95,2,True,True,True,Gheitarieh,9800000000.0,326666.67,
225,3,True,True,True,Farmanieh,38500000000.0,1283333.33,14.0
270,4,True,True,True,Niavaran,35000000000.0,1166666.67,15.91
200,3,True,True,True,Niavaran,34000000000.0,1133333.33,15.91
60,1,True,True,True,Northern Chitgar,1200000000.0,40000.0,
88,2,False,True,True,Shams Abad,3350000000.0,111666.67,10.3
250,3,True,True,True,Niavaran,34000000000.0,1133333.33,15.91
55,1,False,True,False,Pirouzi,1600000000.0,53333.33,6.17
91,2,True,True,True,Ostad Moein,2435000000.0,81166.67,4.29
80,2,True,True,False,Punak,2800000000.0,93333.33,9.76
74,2,False,False,False,Parand,440000000.0,14666.67,46.42
90,2,True,True,False,Pirouzi,1700000000.0,56666.67,6.17
43,1,False,True,True,Si Metri Ji,750000000.0,25000.0,
78,2,False,True,True,Parand,430000000.0,14333.33,46.42
72,2,True,False,True,Parand,385000000.0,12833.33,46.42
100,2,False,False,False,Kahrizak,1200000000.0,40000.0,19.23
110,2,True,False,False,Amirabad,4000000000.0,133333.33,
62,1,False,True,False,Islamshahr,580000000.0,19333.33,
120,1,False,False,False,Afsarieh,3150000000.0,105000.0,10.27
120,2,True,True,True,Ekhtiarieh,9000000000.0,300000.0,12.6
64,2,True,True,True,Ostad Moein,1790000000.0,59666.67,4.29
147,3,True,True,True,Saadat Abad,9114000000.0,303800.0,10.8
140,3,True,True,True,Kamranieh,8100000000.0,270000.0,14.23
170,3,True,True,True,Heravi,7990000000.0,266333.33,12.21
109,2,True,True,True,Heravi,7100000000.0,236666.67,12.21
310,3,True,True,True,Aqdasieh,74400000000.0,2480000.0,
283,3,True,True,True,Farmanieh,33840000000.0,1128000.0,14.0
66,1,False,False,False,Shahedshahr,297000000.0,9900.0,30.23
75,2,False,True,False,Golestan,600000000.0,20000.0,26.77
63,2,True,True,True,Ostad Moein,1670000000.0,55666.67,4.29
77,2,True,True,True,Gholhak,6200000000.0,206666.67,10.57
59,2,True,True,True,Shahr-e-Ziba,1600000000.0,53333.33,10.63
220,5,True,False,False,Andisheh,6500000000.0,216666.67,32.57
66,2,True,True,False,Southern Program Organization,2000000000.0,66666.67,
80,2,True,True,False,Shahr-e-Ziba,2450000000.0,81666.67,10.63
55,1,False,False,True,Northren Jamalzadeh,1540000000.0,51333.33,
63,2,False,True,False,Andisheh,410000000.0,13666.67,32.57
92,2,True,True,True,Punak,4000000000.0,133333.33,9.76
88,2,True,True,True,Shahrake Gharb,5250000000.0,175000.0,
98,2,True,True,True,Pardis,770000000.0,25666.67,39.02
75,2,True,True,True,Jeyhoon,1980000000.0,66000.0,243.31
114,2,True,True,True,Pakdasht,1100000000.0,36666.67,35.41
80,2,True,True,True,Punak,3000000000.0,100000.0,9.76
50,1,False,False,False,Shahrake Qods,380000000.0,12666.67,
66,2,True,True,True,Punak,2950000000.0,98333.33,9.76
102,2,True,True,True,Sattarkhan,650000000.0,21666.67,4.81
72,2,True,True,True,Punak,3200000000.0,106666.67,9.76
62,1,False,False,False,Qasr-od-Dasht,1860000000.0,62000.0,
110,2,False,True,True,Pakdasht,840000000.0,28000.0,35.41
70,2,True,True,True,Zafar,5250000000.0,175000.0,9.04
115,2,True,True,True,Saadat Abad,6000000000.0,200000.0,10.8
55,1,False,True,False,West Ferdows Boulevard,1550000000.0,51666.67,
71,2,True,True,False,Jeyhoon,1780000000.0,59333.33,243.31
58,1,True,True,True,West Ferdows Boulevard,2050000000.0,68333.33,
125,2,True,True,True,Shahrake Qods,1375000000.0,45833.33,
42,1,True,False,True,Shahran,1750000000.0,58333.33,12.96
66,2,True,True,False,Narmak,2200000000.0,73333.33,11.66
130,4,False,False,False,Mehrabad,6200000000.0,206666.67,47.5
65,1,True,True,True,Southern Program Organization,2450000000.0,81666.67,
39,1,False,False,False,Salsabil,760000000.0,25333.33,1.56
60,2,False,True,True,Qasr-od-Dasht,1850000000.0,61666.67,
75,2,True,True,True,Salsabil,2260000000.0,75333.33,1.56
70,1,False,True,False,Salsabil,1180000000.0,39333.33,1.56
57,2,True,True,True,Salsabil,1600000000.0,53333.33,1.56
39,1,False,True,False,Salsabil,800000000.0,26666.67,1.56
70,2,False,False,False,Tehran Now,1700000000.0,56666.67,3.67
110,2,True,True,True,Ekhtiarieh,6500000000.0,216666.67,12.6
47,1,False,True,False,Qasr-od-Dasht,870000000.0,29000.0,
114,2,False,False,False,Northern Suhrawardi,6500000000.0,216666.67,
60,1,False,True,True,Southern Suhrawardi,2210000000.0,73666.67,
115,3,True,True,True,Islamshahr,1650000000.0,55000.0,
110,3,True,True,True,Heravi,5850000000.0,195000.0,12.21
78,2,True,True,True,Jeyhoon,2050000000.0,68333.33,243.31
80,2,True,True,True,Ekhtiarieh,4400000000.0,146666.67,12.6
78,2,False,False,True,Parand,420000000.0,14000.0,46.42
73,2,True,True,False,Andisheh,868000000.0,28933.33,32.57
95,2,True,True,True,Andisheh,1200000000.0,40000.0,32.57
63,2,True,True,False,Azarbaijan,1390000000.0,46333.33,612.68
98,2,True,True,True,Andisheh,1370000000.0,45666.67,32.57
105,2,True,True,True,Islamshahr,1500000000.0,50000.0,
50,1,True,True,False,Tehransar,1250000000.0,41666.67,12.07
51,1,False,True,True,Kahrizak,610000000.0,20333.33,19.23
125,2,True,True,True,Dezashib,11250000000.0,375000.0,14.59
105,3,True,True,True,Kahrizak,1155000000.0,38500.0,19.23
55,1,False,True,True,Kahrizak,660000000.0,22000.0,19.23
105,2,True,True,True,Kahrizak,1160000000.0,38666.67,19.23
105,3,True,True,True,Kahrizak,1312000000.0,43733.33,19.23
70,2,True,True,True,Kahrizak,714000000.0,23800.0,19.23
82,2,True,True,True,Kahrizak,820000000.0,27333.33,19.23
50,1,True,True,True,Mirdamad,3250000000.0,108333.33,8.83
105,2,True,True,True,Pardis,760000000.0,25333.33,39.02
110,2,True,True,True,Gholhak,8800000000.0,293333.33,10.57
85,2,True,True,True,Kahrizak,850000000.0,28333.33,19.23
78,2,True,True,False,Punak,3100000000.0,103333.33,9.76
106,2,True,True,True,Pardis,505000000.0,16833.33,39.02
95,2,True,True,True,Gheitarieh,5700000000.0,190000.0,
62,1,True,False,True,Tehransar,1530000000.0,51000.0,12.07
78,2,False,False,False,Damavand,490000000.0,16333.33,61.55
225,4,True,True,True,Kamranieh,20250000000.0,675000.0,14.23
72,2,True,True,False,Shahran,2600000000.0,86666.67,12.96
50,1,True,False,False,Parand,375000000.0,12500.0,46.42
50,1,False,True,False,Abuzar,850000000.0,28333.33,9.17
103,2,False,True,False,Northern Suhrawardi,3900000000.0,130000.0,
47,1,True,True,False,Dolatabad,695000000.0,23166.67,321.33
90,2,True,True,True,Karoon,2000000000.0,66666.67,3.62
80,2,True,True,True,Punak,3760000000.0,125333.33,9.76
450,4,True,True,True,Niavaran,25000000000.0,833333.33,15.91
72,2,True,True,True,Salsabil,1700000000.0,56666.67,1.56
258,4,True,True,False,Jordan,12000000000.0,400000.0,10.49
98,2,True,True,True,Salsabil,2630000000.0,87666.67,1.56
130,3,False,True,False,Shahrake Qods,600000000.0,20000.0,
700,3,True,True,False,Damavand,4500000000.0,150000.0,61.55
104,2,True,True,True,Shahrake Qods,900000000.0,30000.0,
140,3,True,True,True,Ekhtiarieh,11000000000.0,366666.67,12.6
96,2,True,True,True,Shahran,3500000000.0,116666.67,12.96
58,1,False,True,False,Shahrake Qods,400000000.0,13333.33,
150,3,True,True,True,Salsabil,4500000000.0,150000.0,1.56
